# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 10:46:35","created_utc":"2025-11-21T15:46:35.047521Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
339.0,90.0,18.48,-47.07,108.39927604102996
339.0,90.0,18.67,-48.64,97.86748135930104
339.0,90.0,18.86,-47.95,83.16441826791372
339.0,90.0,19.05,-47.99,55.002156240798826
339.0,90.0,19.24,-46.72,34.967560084606575
339.0,90.0,19.43,-48.23,4.328225955807623
339.0,90.0,19.62,-50.05,-40.61780245408084
339.0,90.0,19.81,-52.7,-65.60617162078715
339.0,90.0,20.0,-54.51,-86.44870419260361
340.0,90.0,1.0,-70.72,43.711195244454046
340.0,90.0,1.19,-71.27,119.18949719663534
340.0,90.0,1.38,-42.07,40.32935481738953
340.0,90.0,1.57,-22.82,-28.003260753175848
340.0,90.0,1.76,-19.58,-119.66910905164465
340.0,90.0,1.95,-14.55,158.65617378339334
340.0,90.0,2.14,-17.41,146.50078857692492
340.0,90.0,2.33,-19.18,99.87380508373215
340.0,90.0,2.52,-18.24,115.62895423971827
340.0,90.0,2.71,-19.67,135.18824960200482
340.0,90.0,2.9,-20.37,130.0821358620276
340.0,90.0,3.09,-16.92,119.1234344071876
340.0,90.0,3.28,-22.18,149.9280803588704
340.0,90.0,3.47,-19.98,152.31958499479333
340.0,90.0,3.66,-19.4,159.042786839621
340.0,90.0,3.85,-20.52,-163.92289171080995
340.0,90.0,4.04,-18.61,-176.521766509983
340.0,90.0,4.23,-19.32,-160.1044009129528
340.0,90.0,4.42,-20.02,-134.58710487321375
340.0,90.0,4.61,-20.34,-132.03886671381744
340.0,90.0,4.8,-19.84,-110.26427792459461
340.0,90.0,4.99,-20.04,-89.92320652733923
340.0,90.0,5.18,-22.06,-85.90600864155897
340.0,90.0,5.37,-21.03,-51.8413975917128
340.0,90.0,5.56,-23.19,-34.270197636521125
340.0,90.0,5.75,-23.35,-20.562287910940036
340.0,90.0,5.94,-22.85,8.9308545652555
340.0,90.0,6.13,-23.31,25.82659404436092
340.0,90.0,6.32,-25.23,35.64148939100741
340.0,90.0,6.51,-25.5,67.68399472947583
340.0,90.0,6.7,-27.05,88.76388677916377
340.0,90.0,6.89,-25.85,98.5901302384882
340.0,90.0,7.08,-26.54,123.03598972447189
340.0,90.0,7.27,-28.28,142.71584176847028
340.0,90.0,7.46,-28.76,156.86074261094254
340.0,90.0,7.65,-28.39,-176.74790706918915
340.0,90.0,7.84,-30.02,-158.88191768754498
340.0,90.0,8.03,-29.68,-132.7808342282961
340.0,90.0,8.22,-30.56,-115.99427227250939
340.0,90.0,8.41,-31.71,-101.37521673706568
340.0,90.0,8.6,-32.05,-79.80292646667955
340.0,90.0,8.79,-34.4,-51.233593611407066
340.0,90.0,8.98,-34.68,-27.987261915714747
340.0,90.0,9.17,-35.33,-17.148745109788525
340.0,90.0,9.36,-36.79,13.951048118596168
340.0,90.0,9.55,-38.17,24.476798977307173
340.0,90.0,9.74,-37.76,58.25446902196658
340.0,90.0,9.93,-40.82,78.723098194528
340.0,90.0,10.12,-38.12,95.94665705128564
340.0,90.0,10.31,-40.26,98.32018235340149
340.0,90.0,10.5,-40.66,136.0937185598219
340.0,90.0,10.69,-40.66,141.66825616711606
340.0,90.0,10.88,-43.41,169.08830478859338
340.0,90.0,11.07,-42.68,169.81271834656349
340.0,90.0,11.26,-45.97,-156.61846504968693
340.0,90.0,11.45,-47.84,-120.28504071201742
340.0,90.0,11.64,-44.94,-78.2087488913464
340.0,90.0,11.83,-43.31,-78.23402373067772
340.0,90.0,12.02,-43.62,-56.09963255050311
340.0,90.0,12.21,-41.74,-47.64920720244731
340.0,90.0,12.4,-41.74,-41.58992192200554
340.0,90.0,12.59,-42.52,-24.702130754495904
340.0,90.0,12.78,-41.16,-23.491058984224487
340.0,90.0,12.97,-45.43,-20.197451392243877
340.0,90.0,13.16,-44.0,-5.335817305874891
340.0,90.0,13.35,-44.71,-1.2238029401874964
340.0,90.0,13.54,-44.45,-2.8355477323142817
340.0,90.0,13.73,-45.68,-12.09118672306388
340.0,90.0,13.92,-50.06,-3.179045364129199
340.0,90.0,14.11,-49.55,7.488662713982086
340.0,90.0,14.3,-52.76,-17.979111020846034
340.0,90.0,14.49,-64.02,177.52870465888333
340.0,90.0,14.68,-63.21,52.836411559560695
340.0,90.0,14.87,-63.63,-102.50289203846171
340.0,90.0,15.06,-71.42,140.67838815744454
340.0,90.0,15.25,-54.16,-111.47350730166973
340.0,90.0,15.44,-53.15,-138.8951704800583
340.0,90.0,15.63,-52.07,-120.75501419605456
340.0,90.0,15.82,-49.12,-124.1501389992672
340.0,90.0,16.01,-48.52,-134.82900102815168
340.0,90.0,16.2,-46.45,-147.67417209682824
340.0,90.0,16.39,-49.08,-145.44725610933097
340.0,90.0,16.58,-45.63,-167.320071496935
340.0,90.0,16.77,-47.12,176.42405559556204
340.0,90.0,16.96,-47.49,177.43760154258192
340.0,90.0,17.15,-47.2,166.2037189190404
340.0,90.0,17.34,-48.69,165.33881611079735
340.0,90.0,17.53,-46.65,162.8597904714475
340.0,90.0,17.72,-47.5,151.2897421748815
340.0,90.0,17.91,-47.82,157.66773260925547
340.0,90.0,18.1,-46.86,141.8908593708866
340.0,90.0,18.29,-46.53,139.42451973567324
340.0,90.0,18.48,-45.15,120.73545670189603
340.0,90.0,18.67,-46.9,107.21848383667478
340.0,90.0,18.86,-45.98,91.86463322213423
340.0,90.0,19.05,-46.44,64.08842831896337
340.0,90.0,19.24,-45.48,48.21890930928562
340.0,90.0,19.43,-47.37,16.447290940718542
340.0,90.0,19.62,-48.97,-23.81250031473325
340.0,90.0,19.81,-52.03,-40.026326551801844
340.0,90.0,20.0,-52.28,-62.56370385102969
341.0,90.0,1.0,-76.87,76.36648142537423
341.0,90.0,1.19,-69.49,94.78747911422143
341.0,90.0,1.38,-41.73,40.38575137023152
341.0,90.0,1.57,-22.65,-26.484115230827506
341.0,90.0,1.76,-19.56,-117.5644293662658
341.0,90.0,1.95,-14.42,160.64885968691664
341.0,90.0,2.14,-17.23,149.0362535778518
341.0,90.0,2.33,-19.08,102.34778635876776
341.0,90.0,2.52,-17.96,118.35778188687549
341.0,90.0,2.71,-19.53,138.12682401837577
341.0,90.0,2.9,-20.05,132.40907662774154
341.0,90.0,3.09,-16.81,122.4145457729498
341.0,90.0,3.28,-21.88,154.00651136285572
341.0,90.0,3.47,-19.89,155.98102075405373
341.0,90.0,3.66,-19.09,162.7301136982105
341.0,90.0,3.85,-20.32,-159.20802261044383
341.0,90.0,4.04,-18.37,-172.15285000988052
341.0,90.0,4.23,-19.07,-154.9464436992653
341.0,90.0,4.42,-19.61,-129.55071193749552
341.0,90.0,4.61,-20.1,-126.39329138510593
341.0,90.0,4.8,-19.48,-104.84796800851319
341.0,90.0,4.99,-19.61,-84.14895715454422
341.0,90.0,5.18,-21.71,-79.57093885097663
341.0,90.0,5.37,-20.61,-45.793187348253596
341.0,90.0,5.56,-22.62,-28.533785202597542
341.0,90.0,5.75,-22.97,-13.39197123575147
341.0,90.0,5.94,-22.24,14.761556168541196
341.0,90.0,6.13,-22.85,32.120398050149944
341.0,90.0,6.32,-24.56,42.841067213756965
341.0,90.0,6.51,-24.89,74.59090584137276
341.0,90.0,6.7,-26.36,95.42444708025427
341.0,90.0,6.89,-25.08,105.03225498095618
341.0,90.0,7.08,-25.72,129.65204789994684
341.0,90.0,7.27,-27.59,149.19105450184298
341.0,90.0,7.46,-27.73,163.0517375724458
341.0,90.0,7.65,-27.58,-171.54123207316246
341.0,90.0,7.84,-29.02,-151.6891107155946
341.0,90.0,8.03,-28.68,-127.13108631655768
341.0,90.0,8.22,-29.4,-109.74702093961501
341.0,90.0,8.41,-30.57,-95.75795687209883
341.0,90.0,8.6,-30.77,-72.46001527088899
341.0,90.0,8.79,-33.21,-48.03142944759075
341.0,90.0,8.98,-33.05,-23.18070100541837
341.0,90.0,9.17,-34.17,-11.734179755737935
341.0,90.0,9.36,-35.02,17.76755697057105
341.0,90.0,9.55,-36.82,30.51698391106155
341.0,90.0,9.74,-36.1,60.3946309496636
341.0,90.0,9.93,-39.4,81.79343941727504
341.0,90.0,10.12,-36.77,99.90054181798835
341.0,90.0,10.31,-38.7,101.7087328959646
341.0,90.0,10.5,-38.89,136.95011951210202
341.0,90.0,10.69,-39.41,142.36661526733135
341.0,90.0,10.88,-41.52,172.80917593557575
341.0,90.0,11.07,-41.75,173.26412599734934
341.0,90.0,11.26,-44.47,-154.57356638206366
341.0,90.0,11.45,-47.31,-116.78514335290933
341.0,90.0,11.64,-43.59,-80.92394558353898
341.0,90.0,11.83,-42.89,-71.33104123053823
341.0,90.0,12.02,-42.25,-53.66364495636171
341.0,90.0,12.21,-40.81,-42.107410041796115
341.0,90.0,12.4,-40.44,-38.4181427793898
341.0,90.0,12.59,-41.34,-19.507106268055665
341.0,90.0,12.78,-40.09,-21.030601706923814
341.0,90.0,12.97,-44.24,-13.776916247803413
341.0,90.0,13.16,-42.99,-0.6589526129002298
341.0,90.0,13.35,-43.45,10.217614140290832
341.0,90.0,13.54,-43.12,5.194859070979771
341.0,90.0,13.73,-44.59,-1.230811042602605
341.0,90.0,13.92,-48.02,11.122909967620616
341.0,90.0,14.11,-48.29,14.400505378013502
341.0,90.0,14.3,-51.34,-3.6799943996671467
341.0,90.0,14.49,-64.19,-153.11630880999778
341.0,90.0,14.68,-57.81,87.97352285902573
341.0,90.0,14.87,-62.52,-159.81751650017242
341.0,90.0,15.06,-64.21,124.8081425396868
341.0,90.0,15.25,-55.82,-124.81011927007063
341.0,90.0,15.44,-52.69,-139.28541948443853
341.0,90.0,15.63,-51.87,-119.42230193517564
341.0,90.0,15.82,-47.9,-120.6921179740739
341.0,90.0,16.01,-47.69,-132.16883924299313
341.0,90.0,16.2,-45.35,-147.14231012452896
341.0,90.0,16.39,-47.67,-138.01411744275373
341.0,90.0,16.58,-45.02,-164.09542860929085
341.0,90.0,16.77,-45.47,-176.71619620771216
341.0,90.0,16.96,-46.44,179.41980050900148
341.0,90.0,17.15,-45.2,173.43786875931636
341.0,90.0,17.34,-47.51,168.10125908132738
341.0,90.0,17.53,-45.57,166.78995636270065
341.0,90.0,17.72,-46.56,155.40835278696443
341.0,90.0,17.91,-46.97,158.51224502518514
341.0,90.0,18.1,-45.11,145.01187976178352
341.0,90.0,18.29,-45.05,142.96331478697567
341.0,90.0,18.48,-44.07,123.78862242746536
341.0,90.0,18.67,-45.37,110.06691729131477
341.0,90.0,18.86,-44.68,95.2940359732746
341.0,90.0,19.05,-45.53,67.87228628823331
341.0,90.0,19.24,-44.62,53.17600302408797
341.0,90.0,19.43,-46.18,23.402893398402636
341.0,90.0,19.62,-47.8,-7.660381232007142
341.0,90.0,19.81,-49.74,-22.95803513584126
341.0,90.0,20.0,-50.65,-45.91043407578191
342.0,90.0,1.0,-72.27,69.55103085146361
342.0,90.0,1.19,-75.09,160.49527152180835
342.0,90.0,1.38,-41.92,43.500224089926945
342.0,90.0,1.57,-22.52,-25.00172458084721
342.0,90.0,1.76,-19.49,-115.67035566906047
342.0,90.0,1.95,-14.27,162.5968568008851
342.0,90.0,2.14,-17.04,151.49207485983007
342.0,90.0,2.33,-19.0,104.6258230029917
342.0,90.0,2.52,-17.69,120.79713580484757
342.0,90.0,2.71,-19.44,138.67916149691695
342.0,90.0,2.9,-19.79,133.23963810487416
342.0,90.0,3.09,-16.69,125.35161203986141
342.0,90.0,3.28,-21.54,157.2440584815494
342.0,90.0,3.47,-19.82,159.1731371104024
342.0,90.0,3.66,-18.83,165.54031709764806
342.0,90.0,3.85,-20.12,-155.55035543215303
342.0,90.0,4.04,-18.14,-168.82251461594163
342.0,90.0,4.23,-18.79,-151.2206144963789
342.0,90.0,4.42,-19.23,-125.85162411306675
342.0,90.0,4.61,-19.82,-122.45583478563984
342.0,90.0,4.8,-19.17,-100.8732686171326
342.0,90.0,4.99,-19.26,-80.18317883823707
342.0,90.0,5.18,-21.32,-75.17139294744086
342.0,90.0,5.37,-20.25,-41.72670686179826
342.0,90.0,5.56,-22.07,-24.282697266943202
342.0,90.0,5.75,-22.56,-7.7411252382345355
342.0,90.0,5.94,-21.7,19.16800727868185
342.0,90.0,6.13,-22.43,37.61064904569319
342.0,90.0,6.32,-23.94,48.89098186153083
342.0,90.0,6.51,-24.3,80.34771461866129
342.0,90.0,6.7,-25.69,101.62599550024606
342.0,90.0,6.89,-24.35,111.2273050688637
342.0,90.0,7.08,-24.96,135.44369427188502
342.0,90.0,7.27,-26.85,156.7057491627244
342.0,90.0,7.46,-26.78,169.91818330922052
342.0,90.0,7.65,-26.74,-164.52043977357246
342.0,90.0,7.84,-27.97,-143.34073925100805
342.0,90.0,8.03,-27.8,-119.38477660374842
342.0,90.0,8.22,-28.19,-101.48410818068498
342.0,90.0,8.41,-29.39,-88.17403292833237
342.0,90.0,8.6,-29.53,-63.742826074060545
342.0,90.0,8.79,-32.03,-40.23191861952899
342.0,90.0,8.98,-31.56,-18.33037447635289
342.0,90.0,9.17,-33.12,-3.0810867402559716
342.0,90.0,9.36,-33.44,22.11377763119634
342.0,90.0,9.55,-35.22,37.95797223966593
342.0,90.0,9.74,-34.58,65.66950309367812
342.0,90.0,9.93,-37.84,86.50096813645462
342.0,90.0,10.12,-35.69,103.30961147127573
342.0,90.0,10.31,-37.28,108.17589310637838
342.0,90.0,10.5,-37.59,142.82691189686145
342.0,90.0,10.69,-38.18,145.43469162640528
342.0,90.0,10.88,-39.55,175.77584849118435
342.0,90.0,11.07,-40.85,178.33010681609807
342.0,90.0,11.26,-43.11,-155.76328886189825
342.0,90.0,11.45,-45.51,-110.18029568942272
342.0,90.0,11.64,-42.01,-81.99914194342547
342.0,90.0,11.83,-41.95,-66.63635922042405
342.0,90.0,12.02,-41.07,-53.69313327992647
342.0,90.0,12.21,-39.51,-35.984872911717325
342.0,90.0,12.4,-39.56,-36.337938026593086
342.0,90.0,12.59,-40.26,-14.64383978119141
342.0,90.0,12.78,-39.1,-16.33383095209551
342.0,90.0,12.97,-42.98,-7.709524632119762
342.0,90.0,13.16,-42.34,2.8772018930256804
342.0,90.0,13.35,-42.31,17.079282768846618
342.0,90.0,13.54,-41.75,10.874715918382075
342.0,90.0,13.73,-43.74,6.3344220861708145
342.0,90.0,13.92,-46.61,18.017428418561547
342.0,90.0,14.11,-48.19,22.82107188713925
342.0,90.0,14.3,-49.63,11.992864758196284
342.0,90.0,14.49,-58.51,-137.86702355905481
342.0,90.0,14.68,-55.96,113.4699447931116
342.0,90.0,14.87,-57.12,176.21450343677208
342.0,90.0,15.06,-58.23,135.89085924211184
342.0,90.0,15.25,-53.82,-140.36859918319146
342.0,90.0,15.44,-51.94,-146.93407721802805
342.0,90.0,15.63,-51.37,-133.2752351059575
342.0,90.0,15.82,-47.96,-126.84914748580468
342.0,90.0,16.01,-47.36,-129.86696253871963
342.0,90.0,16.2,-45.03,-147.06831117309602
342.0,90.0,16.39,-45.58,-132.1854248431503
342.0,90.0,16.58,-44.08,-160.16058500832438
342.0,90.0,16.77,-43.65,-171.39989170219488
342.0,90.0,16.96,-45.73,-176.04062586389009
342.0,90.0,17.15,-44.29,174.9168472106967
342.0,90.0,17.34,-46.26,173.67145775777894
342.0,90.0,17.53,-44.5,169.33277660369174
342.0,90.0,17.72,-45.31,161.04440653584138
342.0,90.0,17.91,-45.23,165.5575297966885
342.0,90.0,18.1,-43.8,151.9818090625124
342.0,90.0,18.29,-43.27,149.5669531951825
342.0,90.0,18.48,-42.41,132.32947230220395
342.0,90.0,18.67,-44.09,113.96806134632283
342.0,90.0,18.86,-43.27,98.55777482258047
342.0,90.0,19.05,-44.21,71.85954830341457
342.0,90.0,19.24,-43.29,59.91556047868559
342.0,90.0,19.43,-44.74,33.68353667888059
342.0,90.0,19.62,-47.0,1.3660134535431447
342.0,90.0,19.81,-48.88,-14.145438538918643
342.0,90.0,20.0,-49.33,-34.468445045831636
343.0,90.0,1.0,-70.45,61.838709080800584
343.0,90.0,1.19,-65.3,120.90233204840013
343.0,90.0,1.38,-41.8,46.55405917535646
343.0,90.0,1.57,-22.43,-23.523590297811964
343.0,90.0,1.76,-19.44,-113.67594583242303
343.0,90.0,1.95,-14.15,164.50687256582086
343.0,90.0,2.14,-16.87,153.66657327076476
343.0,90.0,2.33,-18.92,106.81485689095314
343.0,90.0,2.52,-17.48,123.00942053599334
343.0,90.0,2.71,-19.28,143.75703139972376
343.0,90.0,2.9,-19.56,135.9517144845871
343.0,90.0,3.09,-16.61,128.14910475870502
343.0,90.0,3.28,-21.22,160.13612291954738
343.0,90.0,3.47,-19.78,162.6053689159423
343.0,90.0,3.66,-18.57,168.29351433116463
343.0,90.0,3.85,-19.96,-151.8099798615878
343.0,90.0,4.04,-17.94,-165.41575061755793
343.0,90.0,4.23,-18.52,-147.09543055343892
343.0,90.0,4.42,-18.86,-122.15520823213517
343.0,90.0,4.61,-19.55,-118.15573274035806
343.0,90.0,4.8,-18.85,-96.36880157213716
343.0,90.0,4.99,-18.96,-75.81253840803659
343.0,90.0,5.18,-20.87,-70.7361322830426
343.0,90.0,5.37,-19.9,-36.91142111236739
343.0,90.0,5.56,-21.57,-19.888292169346013
343.0,90.0,5.75,-22.16,-1.7170352942908607
343.0,90.0,5.94,-21.23,23.369061892076672
343.0,90.0,6.13,-22.0,43.01632251857653
343.0,90.0,6.32,-23.35,54.397394897210766
343.0,90.0,6.51,-23.76,85.54082509128665
343.0,90.0,6.7,-24.99,107.02573498255487
343.0,90.0,6.89,-23.75,116.86266136921797
343.0,90.0,7.08,-24.26,142.76855722458487
343.0,90.0,7.27,-26.1,163.0424205528354
343.0,90.0,7.46,-26.05,175.63184886687142
343.0,90.0,7.65,-25.96,-158.21020302059404
343.0,90.0,7.84,-27.1,-136.9324879781127
343.0,90.0,8.03,-27.05,-113.4088130574358
343.0,90.0,8.22,-27.11,-95.17548195544695
343.0,90.0,8.41,-28.45,-80.60360310502648
343.0,90.0,8.6,-28.27,-56.52114352689063
343.0,90.0,8.79,-30.69,-33.03630186614683
343.0,90.0,8.98,-30.39,-12.783590990437043
343.0,90.0,9.17,-31.88,4.5956880097420125
343.0,90.0,9.36,-31.99,26.533110881456814
343.0,90.0,9.55,-33.61,44.39306716815621
343.0,90.0,9.74,-33.38,71.67686426838988
343.0,90.0,9.93,-36.09,89.97227833813116
343.0,90.0,10.12,-34.3,108.10480610819732
343.0,90.0,10.31,-35.89,113.02361252836573
343.0,90.0,10.5,-35.98,146.66286700832708
343.0,90.0,10.69,-36.82,149.91051834082
343.0,90.0,10.88,-38.12,178.03343372131533
343.0,90.0,11.07,-39.51,-175.1610654325394
343.0,90.0,11.26,-41.5,-154.93532105243906
343.0,90.0,11.45,-44.28,-104.84323167597792
343.0,90.0,11.64,-40.93,-84.67528969696966
343.0,90.0,11.83,-41.2,-65.70846716239672
343.0,90.0,12.02,-40.02,-53.55751055566325
343.0,90.0,12.21,-38.75,-33.80797649769958
343.0,90.0,12.4,-38.67,-33.98979319651591
343.0,90.0,12.59,-39.42,-12.703877320252595
343.0,90.0,12.78,-38.42,-13.404043777212113
343.0,90.0,12.97,-42.09,-4.098785106395353
343.0,90.0,13.16,-41.48,9.81432704516951
343.0,90.0,13.35,-41.43,23.818735807815603
343.0,90.0,13.54,-40.78,17.369600821362297
343.0,90.0,13.73,-42.53,15.122679230702143
343.0,90.0,13.92,-45.37,25.308974851428463
343.0,90.0,14.11,-46.47,34.692562296589344
343.0,90.0,14.3,-48.5,19.82216076960644
343.0,90.0,14.49,-57.69,-124.33296243022858
343.0,90.0,14.68,-54.05,127.03903320795902
343.0,90.0,14.87,-52.52,169.53168660519327
343.0,90.0,15.06,-54.93,155.92031008346137
343.0,90.0,15.25,-52.72,-152.70413684838397
343.0,90.0,15.44,-50.06,-158.26573257319055
343.0,90.0,15.63,-49.83,-141.4337424575378
343.0,90.0,15.82,-46.92,-132.96080425991045
343.0,90.0,16.01,-45.88,-133.43629844324983
343.0,90.0,16.2,-44.28,-147.19151817251614
343.0,90.0,16.39,-44.58,-135.89282088709595
343.0,90.0,16.58,-43.16,-158.04567518259537
343.0,90.0,16.77,-42.28,-171.14967141664712
343.0,90.0,16.96,-44.17,-172.3418790952529
343.0,90.0,17.15,-43.08,176.20678633863326
343.0,90.0,17.34,-44.67,174.2342045789842
343.0,90.0,17.53,-43.34,172.31336273828884
343.0,90.0,17.72,-44.28,165.98085521471629
343.0,90.0,17.91,-44.34,168.59864701031634
343.0,90.0,18.1,-42.42,156.92591978770741
343.0,90.0,18.29,-41.74,153.08044450000642
343.0,90.0,18.48,-41.18,136.87971060312506
343.0,90.0,18.67,-42.43,116.86614137958779
343.0,90.0,18.86,-42.05,104.31474125845331
343.0,90.0,19.05,-43.02,76.78463850365655
343.0,90.0,19.24,-42.39,64.95577159607116
343.0,90.0,19.43,-43.73,36.573723841874106
343.0,90.0,19.62,-45.85,8.671834126366408
343.0,90.0,19.81,-46.92,-5.975669833253942
343.0,90.0,20.0,-48.85,-23.883179057294385
344.0,90.0,1.0,-73.46,37.75368681814319
344.0,90.0,1.19,-67.91,110.55257621572085
344.0,90.0,1.38,-41.75,45.72617160071654
344.0,90.0,1.57,-22.3,-22.26669350028855
344.0,90.0,1.76,-19.38,-111.81851830238084
344.0,90.0,1.95,-14.05,166.060321055086
344.0,90.0,2.14,-16.7,155.58551018366478
344.0,90.0,2.33,-18.87,109.04680017406525
344.0,90.0,2.52,-17.28,125.14165591502753
344.0,90.0,2.71,-19.13,146.44776921354966
344.0,90.0,2.9,-19.4,137.68546109514767
344.0,90.0,3.09,-16.5,131.08602821776458
344.0,90.0,3.28,-20.9,162.92058945543243
344.0,90.0,3.47,-19.7,166.1954097551301
344.0,90.0,3.66,-18.36,171.22189057518523
344.0,90.0,3.85,-19.79,-147.8291607988674
344.0,90.0,4.04,-17.78,-161.78274369332624
344.0,90.0,4.23,-18.24,-142.8127927491182
344.0,90.0,4.42,-18.56,-117.86369321663024
344.0,90.0,4.61,-19.31,-113.46552265302124
344.0,90.0,4.8,-18.54,-91.25705910023233
344.0,90.0,4.99,-18.7,-70.6868026988316
344.0,90.0,5.18,-20.42,-66.06073013954516
344.0,90.0,5.37,-19.57,-31.159772049844015
344.0,90.0,5.56,-21.11,-14.735659053340953
344.0,90.0,5.75,-21.73,4.734388954352538
344.0,90.0,5.94,-20.82,28.735656626560257
344.0,90.0,6.13,-21.56,49.296646325824774
344.0,90.0,6.32,-22.81,60.5949071292417
344.0,90.0,6.51,-23.2,91.91270206440797
344.0,90.0,6.7,-24.37,113.5925432491638
344.0,90.0,6.89,-23.19,123.20795960606107
344.0,90.0,7.08,-23.61,148.77184633628738
344.0,90.0,7.27,-25.36,169.71810583016767
344.0,90.0,7.46,-25.31,-178.70222983240504
344.0,90.0,7.65,-25.07,-151.69282996637884
344.0,90.0,7.84,-26.22,-131.03231497659013
344.0,90.0,8.03,-26.32,-107.08886041959873
344.0,90.0,8.22,-26.11,-89.82192724748444
344.0,90.0,8.41,-27.5,-74.26474996166527
344.0,90.0,8.6,-27.18,-51.626414281325665
344.0,90.0,8.79,-29.32,-27.406625779602802
344.0,90.0,8.98,-29.4,-8.479726071644365
344.0,90.0,9.17,-30.59,9.99437238355515
344.0,90.0,9.36,-30.86,29.37036616164925
344.0,90.0,9.55,-32.16,48.56612926016136
344.0,90.0,9.74,-32.2,75.812773732625
344.0,90.0,9.93,-34.76,91.46120810631705
344.0,90.0,10.12,-33.0,111.78207974181473
344.0,90.0,10.31,-34.66,118.48093156126579
344.0,90.0,10.5,-34.6,146.8853357622301
344.0,90.0,10.69,-35.38,154.73240138067058
344.0,90.0,10.88,-36.69,179.58900048135024
344.0,90.0,11.07,-37.82,-172.2298794733685
344.0,90.0,11.26,-40.12,-154.01220268339506
344.0,90.0,11.45,-42.24,-101.08708547674698
344.0,90.0,11.64,-39.48,-86.25081977754162
344.0,90.0,11.83,-39.83,-63.87100898033911
344.0,90.0,12.02,-38.74,-51.99770251243946
344.0,90.0,12.21,-37.74,-32.2182657168718
344.0,90.0,12.4,-37.75,-31.80753496469134
344.0,90.0,12.59,-38.4,-8.80239418799196
344.0,90.0,12.78,-37.71,-10.284350673921974
344.0,90.0,12.97,-41.33,1.5403110526781778
344.0,90.0,13.16,-40.56,14.745910666099324
344.0,90.0,13.35,-40.29,30.017906866966204
344.0,90.0,13.54,-40.02,23.226920080338616
344.0,90.0,13.73,-41.57,23.84310170091753
344.0,90.0,13.92,-44.4,30.09401600211753
344.0,90.0,14.11,-44.54,45.7125077754772
344.0,90.0,14.3,-47.19,32.56832125479717
344.0,90.0,14.49,-55.81,-116.32541807994832
344.0,90.0,14.68,-52.78,145.14025519252056
344.0,90.0,14.87,-49.61,171.92349750330885
344.0,90.0,15.06,-52.25,161.37178026564314
344.0,90.0,15.25,-50.71,-159.6922968552221
344.0,90.0,15.44,-47.68,-159.2310434856557
344.0,90.0,15.63,-47.5,-144.64311110279326
344.0,90.0,15.82,-46.14,-133.60432987551738
344.0,90.0,16.01,-44.49,-137.8639398522605
344.0,90.0,16.2,-43.22,-143.91208066957336
344.0,90.0,16.39,-43.37,-135.06221222480656
344.0,90.0,16.58,-41.93,-153.88428515974977
344.0,90.0,16.77,-41.34,-170.09512419278863
344.0,90.0,16.96,-42.48,-169.37388946874987
344.0,90.0,17.15,-41.82,177.3771765591899
344.0,90.0,17.34,-43.32,176.42870944343147
344.0,90.0,17.53,-42.37,171.54538282781868
344.0,90.0,17.72,-42.7,167.28331116402856
344.0,90.0,17.91,-43.03,172.1047660923643
344.0,90.0,18.1,-41.16,158.54095142646017
