Phi (deg),Theta (deg),Freq (GHz),Gain (dB),S21 (dB)
-166,90,16.4,-24.45,-74.26
-166,90,16.72,-26.488,-75.97
-166,90,17.04,-30.346,-81.6
-166,90,17.36,-22.086,-74.73
-166,90,17.68,-25.862,-78.94
-166,90,18,-23.75,-76.56
-165,90,2,-14.16,-35.95
-165,90,2.32,-12.546,-38.2
-165,90,2.64,-17.888,-46.6
-165,90,2.96,-4.868,-33.18
-165,90,3.28,-9.372,-39.39
-165,90,3.6,-12.77,-40.22
-165,90,3.92,-15.902,-43.45
-165,90,4.24,-14.786,-43.81
-165,90,4.56,-9.706,-39.52
-165,90,4.88,-9.97,-40.1
